#airframe_info, log_version="1.03", log_content_version="1.02", Product="GIFD", airframe_name="Cessna 208B", unit_software_part_number="006-B1177-6K", unit_software_version="20.92", system_software_part_number="006-B2499-12", system_id="264C94CC4", mode=NORMAL, flightstream_header="264C94CC4_5291", 
#yyy-mm-dd, hh:mm:ss,   hh:mm,  ident,      degrees,      degrees,      ft,  inch,  ft msl, deg C,     kt,     kt,     fpm,    deg,    deg,      G,      G,   deg,   deg, volts,  amps,   gals,   gals,      gph,   deg F,     psi,  ft lbs,     rpm,       %,   deg C,  ft wgs,  kt, enum,    deg,    MHz,    MHz,     MHz,     MHz,    fsd,    fsd,     kt,   deg,     nm,    deg,    deg,   bool,  enum,   enum,   deg,   deg,   fpm,   enum,   mt,    mt,     mt,    mt,     mt
  Lcl Date, Lcl Time, UTCOfst, AtvWpt,     Latitude,    Longitude,  AltInd, BaroA,  AltMSL,   OAT,    IAS, GndSpd,    VSpd,  Pitch,   Roll,  LatAc, NormAc,   HDG,   TRK, volt1,  amp1,  FQtyL,  FQtyR, E1 FFlow, E1 OilT, E1 OilP, E1 Torq,   E1 NP,   E1 NG,  E1 ITT,  AltGPS, TAS, HSIS,    CRS,   NAV1,   NAV2,    COM1,    COM2,   HCDI,   VCDI, WndSpd, WndDr, WptDst, WptBrg, MagVar, AfcsOn, RollM, PitchM, RollC, PichC, VSpdG, GPSfix,  HAL,   VAL, HPLwas, HPLfd, VPLwas
2026-07-11, 07:07:24,  +00:00, MAJIMO,   -1.3253442,   36.6827965,  8518.0, 29.92,  9073.7,  10.2, 110.04, 133.97,  590.45,   6.78,  -0.27,   0.01,   0.01, 295.4, 293.4,  28.1,   4.9,  97.86,  93.18,    59.95,  137.06,   98.97, 1699.35, 1896.87,   96.70,  756.19,  9022.0, 128,  GPS,  268.4, 113.10, 115.90, 122.300, 132.325,  0.816,       ,   5.03,  70.6,   58.7,  -90.9,    0.3,      1,   HDG, FLCIAS,  -0.6,   6.9, 586.6,     3D, 1852,      ,       ,  73.0,       
2026-07-11, 07:07:25,  +00:00, MAJIMO,   -1.3250936,   36.6822281,  8528.0, 29.92,  9083.7,  10.2, 109.87, 134.03,  592.12,   6.82,  -0.54,   0.01,   0.01, 295.3, 293.4,  28.1,   5.1,  97.79,  93.05,    59.91,  137.06,   99.01, 1697.50, 1897.66,   96.68,  755.98,  9032.0, 128,  GPS,  268.4, 113.10, 115.90, 122.300, 132.325,  0.801,       ,   5.15,  70.1,   58.7,  -90.9,    0.3,      1,   HDG, FLCIAS,  -0.5,   6.8, 594.5,     3D, 1852,      ,       ,  73.0,       
2026-07-11, 07:07:26,  +00:00, MAJIMO,   -1.3248434,   36.6816597,  8539.0, 29.92,  9095.0,  10.2, 109.74, 134.03,  599.23,   6.62,  -0.59,   0.01,   0.04, 294.9, 293.4,  28.1,   5.0,  97.79,  93.05,    59.93,  137.06,   98.96, 1695.29, 1900.34,   96.67,  755.98,  9043.4, 127,  GPS,  268.4, 113.10, 115.90, 122.300, 132.325,  0.785,       ,   5.27,  69.6,   58.6,  -90.9,    0.3,      1,   HDG, FLCIAS,  -0.4,   6.8, 637.8,     3D, 1852,      ,       ,  73.0,       
2026-07-11, 07:07:27,  +00:00, MAJIMO,   -1.3245933,   36.6810951,  8550.0, 29.92,  9106.5,  10.2, 109.97, 134.07,  611.35,   6.93,  -0.46,  -0.02,   0.00, 294.8, 293.4,  28.1,   5.0,  97.79,  93.05,    59.92,  137.07,   99.02, 1694.15, 1900.20,   96.68,  756.04,  9054.8, 128,  GPS,  268.4, 113.10, 115.90, 122.300, 132.325,  0.769,       ,   5.37,  69.2,   58.6,  -90.9,    0.3,      1,   HDG, FLCIAS,  -0.0,   6.8, 649.6,     3D, 1852,      ,       ,  73.0,       
2026-07-11, 07:07:28,  +00:00, MAJIMO,   -1.3243442,   36.6805229,  8562.0, 29.92,  9116.9,  10.2, 110.26, 134.09,  635.20,   6.90,  -0.18,  -0.00,   0.03, 295.0, 293.2,  28.1,   5.0,  97.73,  93.05,    60.07,  137.07,   99.01, 1696.01, 1899.33,   96.75,  756.83,  9065.2, 128,  GPS,  268.4, 113.10, 115.90, 122.300, 132.325,  0.753,       ,   5.47,  68.8,   58.6,  -90.9,    0.3,      1,   HDG, FLCIAS,   0.1,   6.8, 637.8,     3D, 1852,      ,       ,  73.0,       
2026-07-11, 07:07:29,  +00:00, MAJIMO,   -1.3240966,   36.6799583,  8572.0, 29.92,  9127.9,  10.2, 110.43, 134.07,  652.46,   7.09,  -0.27,  -0.01,  -0.00, 295.0, 293.1,  28.1,   5.0,  97.67,  93.11,    60.17,  137.08,   99.04, 1698.81, 1900.79,   96.79,  757.91,  9076.2, 128,  GPS,  268.4, 113.10, 115.90, 122.300, 132.325,  0.738,       ,   5.57,  68.4,   58.5,  -90.9,    0.3,      1,   HDG, FLCIAS,  -0.1,   6.9, 645.7,     3D, 1852,      ,       ,  73.0,       
2026-07-11, 07:07:30,  +00:00, MAJIMO,   -1.3238493,   36.6793861,  8582.0, 29.92,  9138.8,  10.2, 110.45, 134.07,  652.62,   6.95,   0.23,   0.00,   0.01, 295.2, 293.1,  28.1,   5.0,  97.54,  93.11,    60.25,  137.08,   99.12, 1701.74, 1899.89,   96.82,  758.31,  9087.1, 128,  GPS,  268.4, 113.10, 115.90, 122.300, 132.325,  0.722,       ,   5.66,  68.0,   58.5,  -90.9,    0.3,      1,   HDG, FLCIAS,  -0.1,   7.0, 661.4,     3D, 1852,      ,       ,  73.0,       
2026-07-11, 07:07:31,  +00:00, MAJIMO,   -1.3236028,   36.6788216,  8593.0, 29.92,  9149.9,  10.2, 110.25, 134.09,  640.63,   6.91,  -0.24,  -0.01,  -0.00, 295.2, 293.0,  28.1,   4.9,  97.41,  93.11,    60.25,  137.09,   99.06, 1703.70, 1898.80,   96.84,  758.54,  9098.2, 128,  GPS,  268.4, 113.10, 115.90, 122.300, 132.325,  0.707,       ,   5.74,  67.6,   58.5,  -91.0,    0.3,      1,   HDG, FLCIAS,  -0.2,   7.0, 665.4,     3D, 1852,      ,       ,  73.0,       
2026-07-11, 07:07:32,  +00:00, MAJIMO,   -1.3233556,   36.6782494,  8603.0, 29.92,  9160.6,  10.2, 110.06, 134.11,  630.03,   6.82,  -0.22,  -0.01,  -0.01, 295.2, 293.0,  28.1,   5.0,  97.35,  93.11,    60.29,  137.10,   99.07, 1704.27, 1900.18,   96.84,  758.63,  9108.9, 128,  GPS,  268.4, 113.10, 115.90, 122.300, 132.325,  0.691,       ,   5.84,  67.2,   58.4,  -91.0,    0.3,      1,   HDG, FLCIAS,  -0.2,   6.9, 681.1,     3D, 1852,      ,       ,  73.0,       
2026-07-11, 07:07:33,  +00:00, MAJIMO,   -1.3231107,   36.6776810,  8614.0, 29.92,  9171.6,  10.2, 109.99, 134.14,  619.49,   6.89,  -0.40,  -0.00,   0.00, 295.3, 292.9,  28.1,   5.0,  97.35,  93.11,    60.24,  137.12,   99.07, 1704.17, 1900.38,   96.83,  758.72,  9119.9, 128,  GPS,  268.4, 113.10, 115.90, 122.300, 132.325,  0.676,       ,   5.93,  66.8,   58.4,  -91.0,    0.3,      1,   HDG, FLCIAS,  -0.2,   6.9, 685.0,     3D, 1852,      ,       ,  73.0,       
2026-07-11, 07:07:34,  +00:00, MAJIMO,   -1.3228672,   36.6771088,  8625.0, 29.92,  9183.8,  10.2, 110.01, 134.14,  618.76,   6.91,  -0.12,  -0.00,  -0.02, 295.3, 292.8,  28.1,   5.2,  97.35,  93.11,    60.23,  137.13,   98.92, 1704.38, 1900.24,   96.83,  758.93,  9132.1, 128,  GPS,  268.4, 113.10, 115.90, 122.300, 132.325,  0.660,       ,   6.03,  66.4,   58.4,  -91.0,    0.3,      1,   HDG, FLCIAS,  -0.2,   6.9, 696.9,     3D, 1852,      ,       ,  73.0,       
2026-07-11, 07:07:35,  +00:00, MAJIMO,   -1.3226227,   36.6765404,  8635.0, 29.92,  9195.5,  10.2, 109.95, 134.18,  621.28,   6.90,   0.22,   0.00,  -0.01, 295.3, 292.8,  28.1,   4.9,  97.28,  93.11,    60.22,  137.14,   99.03, 1705.15, 1899.55,   96.84,  759.08,  9143.8, 128,  GPS,  268.4, 113.10, 115.90, 122.300, 132.325,  0.645,       ,   6.12,  65.9,   58.3,  -91.0,    0.3,      1,   HDG, FLCIAS,  -0.3,   6.9, 700.8,     3D, 1852,      ,       ,  73.0,       
2026-07-11, 07:07:36,  +00:00, MAJIMO,   -1.3223782,   36.6759682,  8646.0, 29.92,  9207.1,  10.2, 109.84, 134.20,  628.60,   6.80,  -0.23,   0.01,  -0.01, 295.5, 292.8,  28.1,   4.8,  97.28,  93.18,    60.18,  137.15,   99.03, 1704.90, 1900.55,   96.85,  759.17,  9155.4, 128,  GPS,  268.4, 113.10, 115.90, 122.300, 132.325,  0.629,       ,   6.23,  65.5,   58.3,  -91.0,    0.3,      1,   HDG, FLCIAS,  -0.4,   6.9, 696.9,     3D, 1852,      ,       ,  73.0,       
2026-07-11, 07:07:37,  +00:00, MAJIMO,   -1.3221338,   36.6753960,  8657.0, 29.92,  9218.8,  10.2, 109.82, 134.24,  632.71,   6.82,  -0.40,   0.00,  -0.01, 295.6, 292.8,  28.1,   5.1,  97.22,  93.24,    60.21,  137.16,   99.07, 1705.06, 1901.01,   96.86,  759.32,  9167.1, 128,  GPS,  268.4, 113.10, 115.90, 122.300, 132.325,  0.614,       ,   6.34,  65.0,   58.2,  -91.1,    0.3,      1,   HDG, FLCIAS,  -0.6,   6.8, 696.9,     3D, 1852,      ,       ,  73.0,       
2026-07-11, 07:07:38,  +00:00, MAJIMO,   -1.3218902,   36.6748276,  8667.0, 29.92,  9230.7,  10.2, 109.80, 134.26,  629.24,   6.81,  -0.35,   0.01,   0.00, 295.8, 292.7,  28.1,   5.1,  97.22,  93.43,    60.20,  137.18,   99.03, 1705.28, 1900.95,   96.85,  759.17,  9179.1, 128,  GPS,  268.4, 113.10, 115.90, 122.300, 132.325,  0.599,       ,   6.45,  64.5,   58.2,  -91.1,    0.3,      1,   HDG, FLCIAS,  -0.8,   6.8, 685.0,     3D, 1852,      ,       ,  73.0,       
2026-07-11, 07:07:39,  +00:00, MAJIMO,   -1.3216460,   36.6742554,  8676.0, 29.92,  9242.5,  10.2, 109.78, 134.30,  623.31,   6.81,  -0.67,  -0.00,  -0.02, 295.5, 292.8,  28.1,   5.0,  97.16,  93.62,    60.18,  137.19,   99.03, 1706.46, 1899.18,   96.88,  758.96,  9190.9, 128,  GPS,  268.4, 113.10, 115.90, 122.300, 132.325,  0.583,       ,   6.57,  63.9,   58.2,  -91.1,    0.3,      1,   HDG, FLCIAS,  -0.9,   6.8, 677.2,     3D, 1852,      ,       ,  73.0,       
2026-07-11, 07:07:40,  +00:00, MAJIMO,   -1.3214010,   36.6736832,  8687.0, 29.92,  9253.1,  10.2, 109.73, 134.36,  610.39,   6.64,  -0.60,   0.02,   0.02, 295.4, 292.8,  28.1,   4.8,  97.16,  93.62,    60.14,  137.20,   99.00, 1705.54, 1899.87,   96.87,  758.64,  9201.4, 128,  GPS,  268.4, 113.10, 115.90, 122.300, 132.325,  0.568,       ,   6.69,  63.4,   58.1,  -91.1,    0.3,      1,   HDG, FLCIAS,  -0.7,   6.7, 649.6,     3D, 1852,      ,       ,  73.0,       
2026-07-11, 07:07:41,  +00:00, MAJIMO,   -1.3211569,   36.6731148,  8698.0, 29.92,  9264.4,  10.2, 109.71, 134.44,  612.33,   6.72,  -1.01,  -0.00,  -0.00, 295.2, 292.7,  28.1,   5.1,  97.16,  93.81,    60.17,  137.21,   99.05, 1705.54, 1900.41,   96.88,  758.71,  9212.7, 128,  GPS,  268.4, 113.10, 115.90, 122.300, 132.325,  0.552,       ,   6.80,  62.9,   58.1,  -91.1,    0.3,      1,   HDG, FLCIAS,  -0.5,   6.7, 665.4,     3D, 1852,      ,       ,  73.0,       
2026-07-11, 07:07:42,  +00:00, MAJIMO,   -1.3209130,   36.6725388,  8711.0, 29.92,  9275.5,  10.2, 109.79, 134.51,  628.64,   6.70,  -0.60,  -0.01,   0.01, 295.0, 292.6,  28.1,   5.1,  97.09,  93.94,    60.14,  137.23,   99.05, 1704.70, 1901.64,   96.87,  758.96,  9223.8, 128,  GPS,  268.4, 113.10, 115.90, 122.300, 132.325,  0.537,       ,   6.92,  62.4,   58.1,  -91.1,    0.3,      1,   HDG, FLCIAS,  -0.3,   6.7, 669.3,     3D, 1852,      ,       ,  73.0,       
2026-07-11, 07:07:43,  +00:00, MAJIMO,   -1.3206707,   36.6719666,  8723.0, 29.92,  9286.9,  10.2, 110.03, 134.57,  663.24,   6.76,  -0.30,   0.01,   0.00, 295.0, 292.5,  28.1,   5.0,  97.03,  94.07,    60.14,  137.24,   99.03, 1704.87, 1901.34,   96.88,  759.24,  9235.2, 128,  GPS,  268.4, 113.10, 115.90, 122.300, 132.325,  0.522,       ,   7.02,  61.9,   58.0,  -91.1,    0.3,      1,   HDG, FLCIAS,  -0.1,   6.7, 681.1,     3D, 1852,      ,       ,  73.0,       
2026-07-11, 07:07:44,  +00:00, MAJIMO,   -1.3204266,   36.6713905,  8733.0, 29.92,  9298.8,  10.2, 110.24, 134.59,  681.55,   7.04,   0.33,   0.02,   0.06, 294.8, 292.5,  28.1,   4.9,  97.03,  94.13,    60.15,  137.25,   99.04, 1704.71, 1900.75,   96.87,  759.16,  9247.1, 128,  GPS,  268.4, 113.10, 115.90, 122.300, 132.325,  0.506,       ,   7.12,  61.4,   58.0,  -91.2,    0.3,      1,   HDG, FLCIAS,  -0.1,   6.8, 732.3,     3D, 1852,      ,       ,  73.0,       
2026-07-11, 07:07:45,  +00:00, MAJIMO,   -1.3201827,   36.6708221,  8745.0, 29.92,  9311.5,  10.2, 110.43, 134.53,  680.08,   6.98,  -0.52,  -0.02,  -0.01, 294.6, 292.6,  28.1,   5.1,  96.96,  94.13,    60.10,  137.26,   99.13, 1704.54, 1900.23,   96.87,  759.06,  9259.9, 129,  GPS,  268.4, 113.10, 115.90, 122.300, 132.325,  0.491,       ,   7.21,  61.0,   58.0,  -91.2,    0.3,      1,   HDG, FLCIAS,   0.2,   6.9, 783.5,     3D, 1852,      ,       ,  73.0,       
2026-07-11, 07:07:46,  +00:00, MAJIMO,   -1.3199406,   36.6702461,  8757.0, 29.92,  9324.8,  10.2, 110.57, 134.48,  681.18,   7.03,  -0.13,   0.00,  -0.01, 294.7, 292.5,  28.1,   5.1,  96.90,  94.13,    60.13,  137.27,   99.14, 1704.21, 1900.76,   96.89,  759.01,  9273.1, 129,  GPS,  268.4, 113.10, 115.90, 122.300, 132.325,  0.475,       ,   7.28,  60.6,   57.9,  -91.2,    0.3,      1,   HDG, FLCIAS,   0.3,   7.0, 779.5,     3D, 1852,      ,       ,  73.0,       
2026-07-11, 07:07:47,  +00:00, MAJIMO,   -1.3196987,   36.6696739,  8769.0, 29.92,  9338.0,  10.2, 110.78, 134.36,  681.88,   7.26,   0.36,   0.01,   0.02, 294.7, 292.5,  28.1,   5.0,  96.84,  94.07,    60.05,  137.28,   99.08, 1704.38, 1900.83,   96.89,  759.20,  9286.3, 129,  GPS,  268.4, 113.10, 115.90, 122.300, 132.325,  0.460,       ,   7.35,  60.2,   57.9,  -91.2,    0.3,      1,   HDG, FLCIAS,   0.3,   7.1, 791.3,     3D, 1852,      ,       ,  73.0,       
2026-07-11, 07:07:48,  +00:00, MAJIMO,   -1.3194567,   36.6691055,  8781.0, 29.92,  9351.8,  10.2, 110.76, 134.22,  688.52,   7.20,   0.09,  -0.01,  -0.02, 294.6, 292.5,  28.1,   4.9,  96.84,  93.94,    59.95,  137.29,   99.10, 1702.97, 1898.74,   96.86,  758.98,  9300.2, 129,  GPS,  268.4, 113.10, 115.90, 122.300, 132.325,  0.445,       ,   7.40,  59.8,   57.9,  -91.2,    0.3,      1,   HDG, FLCIAS,   0.3,   7.2, 830.7,     3D, 1852,      ,       ,  73.0,       
2026-07-11, 07:07:49,  +00:00, MAJIMO,   -1.3192151,   36.6685333,  8793.0, 29.92,  9365.6,  10.2, 110.60, 134.09,  703.74,   7.13,   0.24,   0.00,  -0.02, 294.7, 292.5,  28.1,   5.1,  96.90,  93.81,    59.95,  137.30,   99.09, 1702.31, 1898.18,   96.85,  758.99,  9313.9, 129,  GPS,  268.4, 113.10, 115.90, 122.300, 132.325,  0.430,       ,   7.44,  59.4,   57.8,  -91.2,    0.3,      1,   HDG, FLCIAS,   0.3,   7.2, 818.9,     3D, 1852,      ,       ,  73.0,       
2026-07-11, 07:07:50,  +00:00, MAJIMO,   -1.3189754,   36.6679649,  8805.0, 29.92,  9379.3,  10.0, 110.42, 133.95,  715.41,   7.17,   0.59,   0.01,   0.02, 294.9, 292.5,  28.1,   5.1,  96.90,  93.62,    59.96,  137.31,   99.03, 1702.25, 1898.64,   96.86,  759.16,  9327.6, 129,  GPS,  268.4, 113.10, 115.90, 122.300, 132.325,  0.415,       ,   7.48,  59.1,   57.8,  -91.2,    0.3,      1,   HDG, FLCIAS,   0.2,   7.2, 811.0,     3D, 1852,      ,       ,  73.0,       
2026-07-11, 07:07:51,  +00:00, MAJIMO,   -1.3187337,   36.6673965,  8818.0, 29.92,  9393.3,  10.0, 110.29, 133.81,  719.67,   7.25,   0.51,  -0.00,   0.01, 294.9, 292.6,  28.1,   5.0,  96.90,  93.43,    59.92,  137.32,   99.09, 1701.89, 1897.52,   96.85,  758.95,  9341.6, 129,  GPS,  268.4, 113.10, 115.90, 122.300, 132.325,  0.399,       ,   7.51,  58.7,   57.8,  -91.3,    0.3,      1,   HDG, FLCIAS,   0.1,   7.2, 807.1,     3D, 1852,      ,       ,  73.0,       
2026-07-11, 07:07:52,  +00:00, MAJIMO,   -1.3184903,   36.6668243,  8831.0, 29.92,  9406.4,  10.0, 110.11, 133.72,  730.04,   6.98,   0.70,   0.00,  -0.02, 295.0, 292.7,  28.1,   4.9,  96.96,  93.43,    59.85,  137.33,   99.07, 1701.00, 1897.84,   96.85,  758.84,  9354.7, 129,  GPS,  268.4, 113.10, 115.90, 122.300, 132.325,  0.384,       ,   7.53,  58.4,   57.7,  -91.3,    0.3,      1,   HDG, FLCIAS,   0.0,   7.1, 803.1,     3D, 1852,      ,       ,  73.0,       
2026-07-11, 07:07:53,  +00:00, MAJIMO,   -1.3182461,   36.6662598,  8843.0, 29.92,  9419.4,  10.0, 109.93, 133.62,  742.23,   7.13,  -0.23,  -0.01,  -0.05, 295.2, 292.8,  28.1,   5.1,  97.03,  93.24,    59.82,  137.33,   99.02, 1699.56, 1899.68,   96.84,  758.75,  9367.7, 128,  GPS,  268.4, 113.10, 115.90, 122.300, 132.325,  0.369,       ,   7.54,  58.0,   57.7,  -91.3,    0.3,      1,   HDG, FLCIAS,  -0.1,   7.1, 771.7,     3D, 1852,      ,       ,  73.0,       
2026-07-11, 07:07:54,  +00:00, MAJIMO,   -1.3180014,   36.6656914,  8857.0, 29.92,  9432.1,  10.0, 109.97, 133.52,  752.84,   6.98,   1.09,  -0.00,  -0.04, 295.3, 292.9,  28.1,   5.1,  97.03,  93.11,    59.85,  137.33,   99.05, 1700.26, 1899.02,   96.86,  758.97,  9380.5, 128,  GPS,  268.4, 113.10, 115.90, 122.300, 132.325,  0.353,       ,   7.56,  57.7,   57.7,  -91.3,    0.3,      1,   HDG, FLCIAS,  -0.4,   7.1, 744.1,     3D, 1852,      ,       ,  73.0,       
2026-07-11, 07:07:55,  +00:00, MAJIMO,   -1.3177552,   36.6651268,  8873.0, 29.92,  9444.2,  10.0, 109.99, 133.48,  779.71,   7.02,   0.43,   0.01,  -0.00, 295.5, 293.2,  28.1,   5.1,  97.16,  92.98,    59.84,  137.33,   99.04, 1700.02, 1897.42,   96.85,  759.14,  9392.6, 128,  GPS,  268.4, 113.10, 115.90, 122.300, 132.325,  0.338,       ,   7.56,  57.4,   57.6,  -91.3,    0.3,      1,   HDG, FLCIAS,  -0.5,   7.0, 724.4,     3D, 1852,      ,       ,  73.0,       
2026-07-11, 07:07:56,  +00:00, MAJIMO,   -1.3175073,   36.6645584,  8887.0, 29.92,  9455.8,  10.0, 110.02, 133.43,  813.88,   7.08,  -0.25,   0.00,  -0.01, 295.5, 293.1,  28.1,   5.0,  97.16,  92.98,    59.80,  137.32,   98.96, 1698.49, 1899.36,   96.84,  759.30,  9404.2, 129,  GPS,  268.4, 113.10, 115.90, 122.300, 132.325,  0.322,       ,   7.57,  57.0,   57.6,  -91.3,    0.3,      1,   HDG, FLCIAS,  -0.6,   7.0, 724.4,     3D, 1852,      ,       ,  73.0,       
2026-07-11, 07:07:57,  +00:00, MAJIMO,   -1.3172606,   36.6639900,  8899.0, 29.92,  9467.6,   9.8, 110.21, 133.33,  822.74,   7.16,  -0.51,  -0.00,  -0.01, 295.5, 293.1,  28.1,   5.1,  97.22,  92.98,    59.77,  137.32,   99.00, 1698.29, 1897.88,   96.84,  759.31,  9416.0, 129,  GPS,  268.4, 113.10, 115.90, 122.300, 132.325,  0.306,       ,   7.57,  56.7,   57.6,  -91.4,    0.3,      1,   HDG, FLCIAS,  -0.7,   7.1, 728.3,     3D, 1852,      ,       ,  73.0,       
2026-07-11, 07:07:58,  +00:00, MAJIMO,   -1.3170151,   36.6634293,  8912.0, 29.92,  9479.3,   9.8, 110.24, 133.29,  803.87,   7.06,  -0.76,  -0.00,  -0.00, 295.5, 293.1,  28.1,   5.1,  97.28,  93.05,    59.76,  137.32,   99.01, 1696.94, 1897.19,   96.84,  759.35,  9427.7, 129,  GPS,  268.4, 113.10, 115.90, 122.300, 132.325,  0.291,       ,   7.57,  56.3,   57.5,  -91.4,    0.3,      1,   HDG, FLCIAS,  -0.7,   7.1, 716.5,     3D, 1852,      ,       ,  73.0,       
2026-07-11, 07:07:59,  +00:00, MAJIMO,   -1.3167707,   36.6628647,  8923.0, 29.92,  9491.2,   9.8, 110.23, 133.23,  781.23,   7.10,  -0.56,   0.00,  -0.01, 295.4, 292.9,  28.1,   4.9,  97.22,  93.11,    59.78,  137.31,   99.03, 1695.90, 1898.55,   96.82,  759.28,  9439.5, 129,  GPS,  268.4, 113.10, 115.90, 122.300, 132.325,  0.276,       ,   7.56,  55.9,   57.5,  -91.4,    0.3,      1,   HDG, FLCIAS,  -0.6,   7.1, 712.6,     3D, 1852,      ,       ,  73.0,       
2026-07-11, 07:08:00,  +00:00, MAJIMO,   -1.3165270,   36.6622963,  8934.0, 29.92,  9503.2,   9.8, 110.31, 133.15,  747.34,   7.23,  -0.48,   0.01,  -0.01, 295.3, 292.9,  28.1,   5.0,  97.16,  93.24,    59.75,  137.29,   99.06, 1695.70, 1898.39,   96.84,  759.33,  9451.5, 129,  GPS,  268.4, 113.10, 115.90, 122.300, 132.325,  0.260,       ,   7.55,  55.5,   57.5,  -91.4,    0.3,      1,   HDG, FLCIAS,  -0.5,   7.1, 724.4,     3D, 1852,      ,       ,  73.0,       
2026-07-11, 07:08:01,  +00:00, MAJIMO,   -1.3162841,   36.6617355,  8946.0, 29.92,  9515.5,   9.8, 110.27, 133.06,  719.89,   7.20,  -0.55,  -0.00,   0.00, 295.2, 292.8,  28.1,   5.1,  97.09,  93.30,    59.69,  137.28,   98.92, 1694.84, 1898.65,   96.84,  759.27,  9463.8, 129,  GPS,  268.4, 113.10, 115.90, 122.300, 132.325,  0.245,       ,   7.54,  55.1,   57.4,  -91.4,    0.3,      1,   HDG, FLCIAS,  -0.4,   7.2, 732.3,     3D, 1852,      ,       ,  73.0,       
2026-07-11, 07:08:02,  +00:00, MAJIMO,   -1.3160434,   36.6611671,  8959.0, 29.92,  9528.7,   9.8, 110.37, 132.94,  710.39,   7.17,  -0.14,   0.00,  -0.00, 295.1, 292.7,  28.1,   5.1,  97.09,  93.30,    59.64,  137.27,   99.04, 1694.26, 1899.50,   96.84,  759.42,  9477.0, 129,  GPS,  268.4, 113.10, 115.90, 122.300, 132.325,  0.230,       ,   7.53,  54.7,   57.4,  -91.4,    0.3,      1,   HDG, FLCIAS,  -0.2,   7.2, 736.2,     3D, 1852,      ,       ,  73.0,       
2026-07-11, 07:08:03,  +00:00, MAJIMO,   -1.3158023,   36.6606026,  8970.0, 29.92,  9541.3,   9.8, 110.38, 132.84,  718.13,   7.35,  -0.43,   0.00,  -0.01, 295.0, 292.7,  28.1,   5.1,  97.03,  93.37,    59.66,  137.26,   98.98, 1694.45, 1896.92,   96.82,  759.32,  9489.6, 129,  GPS,  268.4, 113.10, 115.90, 122.300, 132.325,  0.214,       ,   7.51,  54.2,   57.4,  -91.4,    0.3,      1,   HDG, FLCIAS,  -0.1,   7.2, 724.4,     3D, 1852,      ,       ,  73.0,       
2026-07-11, 07:08:04,  +00:00, MAJIMO,   -1.3155605,   36.6600380,  8978.0, 29.92,  9553.2,   9.8, 110.08, 132.76,  686.35,   7.12,   0.05,  -0.00,  -0.05, 294.7, 292.7,  28.1,   5.1,  96.90,  93.43,    59.62,  137.25,   98.99, 1694.31, 1895.85,   96.86,  759.46,  9501.6, 129,  GPS,  268.4, 113.10, 115.90, 122.300, 132.325,  0.199,       ,   7.48,  53.8,   57.3,  -91.5,    0.3,      1,   HDG, FLCIAS,   0.0,   7.2, 724.4,     3D, 1852,      ,       ,  73.0,       
2026-07-11, 07:08:05,  +00:00, MAJIMO,   -1.3153197,   36.6594734,  8991.0, 29.92,  9564.4,   9.8, 109.55, 132.76,  658.27,   6.72,  -0.25,  -0.01,  -0.05, 294.7, 292.7,  28.1,   5.1,  96.71,  93.56,    59.61,  137.24,   99.07, 1692.67, 1897.99,   96.85,  759.48,  9512.7, 128,  GPS,  268.4, 113.10, 115.90, 122.300, 132.325,  0.184,       ,   7.46,  53.4,   57.3,  -91.5,    0.3,      1,   HDG, FLCIAS,   0.3,   7.1, 665.4,     3D, 1852,      ,       ,  73.0,       
2026-07-11, 07:08:06,  +00:00, MAJIMO,   -1.3150797,   36.6589050,  9001.0, 29.92,  9574.3,   9.8, 109.26, 132.84,  653.55,   6.65,   0.32,  -0.00,  -0.03, 294.7, 292.6,  28.1,   5.0,  96.52,  93.56,    59.62,  137.24,   98.97, 1692.67, 1896.69,   96.85,  759.73,  9522.6, 128,  GPS,  268.4, 113.10, 115.90, 122.300, 132.325,  0.169,       ,   7.43,  53.0,   57.3,  -91.5,    0.3,      1,   HDG, FLCIAS,   0.4,   6.9, 610.2,     3D, 1852,      ,       ,  73.0,       
2026-07-11, 07:08:07,  +00:00, MAJIMO,   -1.3148401,   36.6583443,  9011.0, 29.92,  9583.7,   9.8, 109.04, 133.00,  638.65,   6.64,   0.15,  -0.00,   0.01, 294.9, 292.5,  28.1,   5.2,  96.39,  93.68,    59.60,  137.23,   99.07, 1691.72, 1897.49,   96.83,  759.86,  9532.0, 128,  GPS,  268.4, 113.10, 115.90, 122.300, 132.325,  0.154,       ,   7.40,  52.8,   57.2,  -91.5,    0.3,      1,   HDG, FLCIAS,   0.3,   6.7, 563.0,     3D, 1852,      ,       ,  73.0,       
2026-07-11, 07:08:08,  +00:00, MAJIMO,   -1.3145993,   36.6577721,  9019.0, 29.92,  9592.9,   9.5, 109.07, 133.11,  611.90,   6.60,   0.58,  -0.01,   0.00, 295.0, 292.5,  28.1,   5.0,  96.33,  93.75,    59.57,  137.22,   99.03, 1691.13, 1899.61,   96.84,  759.82,  9541.3, 128,  GPS,  268.4, 113.10, 115.90, 122.300, 132.325,  0.139,       ,   7.37,  52.6,   57.2,  -91.5,    0.3,      1,   GPS, FLCIAS,   0.1,   6.6, 582.7,     3D, 1852,      ,       ,  73.0,       
