Sample,AIRSPEED  L,AIRSPEED R,ALTITUDE L,ALTITUDE R,AP ENGAGED,VHF3 PTT,VHF2 PTT,VHF1 PTT,TIME GMT (SS),TIME GMT (MM),TIME GMT (HH),TIME ELAPSED,TQ 2,TQ 1,ACCN NORM,ACCN LONG,ACCN LAT,FLAP POS,HEADING,AIRSPEED_AVG,ALTITUDE_AVG,TQ_AVG,VERTICAL_SPEED,VERTICAL_SPEED_SMOOTH,ACCEL_NORM_DIFF,ALTITUDE_AGL,Phase
3377,121,121,6314,6314,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,39,36,17,,23.5,23.5,1,-0.0234,0.0156,35.156,57.4,121,6314,23.5,-1320,-1212,-0.0039,1279,APPROACH
3378,121,121,6304,6304,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,24,24,0.9922,-0.0215,-0.0195,,57.2,121,6304,24,-1200,-1200,-0.0078,1269,APPROACH
3379,120,120,6292,6294,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,3865,24,23.5,1.0039,-0.0176,-0.002,35.156,57.3,120,6293,23.75,-1320,-1176,0.0117,1258,APPROACH
3380,120,121,6286,6288,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,24,23,0.9961,-0.0215,0.0039,,57.7,120.5,6287,23.5,-720,-1164,-0.0078,1252,APPROACH
3381,120,121,6276,6276,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,43,36,17,,24,23.5,1.0039,-0.0176,-0.0117,35.156,57.8,120.5,6276,23.75,-1320,-1140,0.0078,1241,APPROACH
3382,121,121,6266,6268,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,24,23.5,1.0078,-0.0254,0,,57.6,121,6267,23.75,-1080,-1128,0.0039,1232,APPROACH
3383,120,121,6256,6258,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,3869,24,23.5,1.0117,-0.0254,0.0039,35.156,57.4,120.5,6257,23.75,-1200,-1116,0.0039,1222,APPROACH
3384,120,121,6248,6250,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,24,23,1,-0.0273,-0.0195,,57.2,120.5,6249,23.5,-960,-1080,-0.0117,1214,APPROACH
3385,120,121,6238,6240,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,47,36,17,,24,23,1,-0.0254,0,35.156,57.4,120.5,6239,23.5,-1200,-1092,0,1204,APPROACH
3386,120,121,6230,6232,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,24,23.5,0.9922,-0.0234,0.002,,57.4,120.5,6231,23.75,-960,-1152,-0.0078,1196,APPROACH
3387,120,120,6220,6222,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,3873,24,23.5,0.9727,-0.0234,-0.0156,35.156,57.2,120,6221,23.75,-1200,-1116,-0.0195,1186,APPROACH
3388,120,121,6214,6214,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,24,23,0.9727,-0.0215,-0.0098,,56.9,120.5,6214,23.5,-840,-1152,0,1179,APPROACH
3389,120,120,6202,6202,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,51,36,17,,24,23,0.9805,-0.0234,-0.0195,35.156,56.9,120,6202,23.5,-1440,-1140,0.0078,1167,APPROACH
3390,119,120,6190,6192,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,24,23.5,1.0039,-0.0117,-0.0098,,57.1,119.5,6191,23.75,-1320,-1164,0.0234,1156,APPROACH
3391,120,121,6182,6184,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,3877,24,23,0.9883,-0.0195,0.0078,35.156,57.1,120.5,6183,23.5,-960,-1164,-0.0156,1148,APPROACH
3392,121,121,6170,6172,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,24,23,1.0117,-0.0215,0,,57,121,6171,23.5,-1440,-1200,0.0234,1136,APPROACH
3393,119,121,6160,6164,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,55,36,17,,24,23.5,0.9883,-0.0215,-0.0039,35.156,56.9,120,6162,23.75,-1080,-1200,-0.0234,1127,APPROACH
3394,120,121,6150,6154,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,24,23,1.0234,-0.0234,-0.0059,,56.8,120.5,6152,23.5,-1200,-1236,0.0351,1117,APPROACH
3395,121,121,6140,6144,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,3881,24,23.5,0.9805,-0.0273,-0.0156,35.156,56.8,121,6142,23.75,-1200,-1248,-0.0429,1107,APPROACH
3396,120,120,6130,6132,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,24,23.5,0.9844,-0.0254,-0.0059,,56.9,120,6131,23.75,-1320,-1248,0.0039,1096,APPROACH
3397,120,120,6120,6122,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,59,36,17,,24,23,0.9844,-0.0234,-0.0156,35.156,57,120,6121,23.5,-1200,-1248,0,1086,APPROACH
3398,120,121,6110,6112,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,24,23.5,0.9883,-0.0195,0,,57.3,120.5,6111,23.75,-1200,-1224,0.0039,1076,APPROACH
3399,120,120,6096,6100,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,3885,24,23.5,0.9961,-0.0176,-0.0059,35.156,57.2,120,6098,23.75,-1560,-1224,0.0078,1063,APPROACH
3400,119,118,6086,6088,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,24,23.5,0.9883,-0.0195,-0.0137,,57,118.5,6087,23.75,-1320,-1272,-0.0078,1052,APPROACH
3401,119,118,6078,6080,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,3,37,17,,24,23.5,0.9727,-0.0195,-0.0039,35.156,56.9,118.5,6079,23.75,-960,-1236,-0.0156,1044,APPROACH
3402,120,121,6068,6070,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,24,23,0.9805,-0.0176,-0.0039,,56.7,120.5,6069,23.5,-1200,-1212,0.0078,1034,APPROACH
3403,120,120,6060,6060,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,3889,24,23.5,0.9844,-0.0234,-0.0098,35.156,56.2,120,6060,23.75,-1080,-1224,0.0039,1025,APPROACH
3404,119,121,6046,6046,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,24,24,0.9922,-0.0195,0.0059,,56.1,120,6046,24,-1680,-1248,0.0078,1011,APPROACH
3405,120,120,6038,6040,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,7,37,17,,24.5,24,1.0039,-0.0195,-0.0117,35.156,56,120,6039,24.25,-840,-1056,0.0117,1004,APPROACH
3406,120,120,6026,6034,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,24.5,24,1.0156,-0.0137,-0.0176,,56.1,120,6030,24.25,-1080,-1140,0.0117,995,FINAL_APPROACH
3407,120,121,6018,6020,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,3893,24.5,24,1.0195,-0.0215,-0.0176,35.156,56.3,120.5,6019,24.25,-1320,-1176,0.0039,984,FINAL_APPROACH
3408,119,120,6004,6010,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,25,24.5,1.043,-0.0098,-0.0059,,56.6,119.5,6007,24.75,-1440,-1224,0.0235,972,FINAL_APPROACH
3409,120,121,6008,6012,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,11,37,17,,24.5,24,0.9141,-0.0273,-0.0137,35.156,56.3,120.5,6010,24.25,360,-1236,-0.1289,975,FINAL_APPROACH
3410,120,120,5994,5990,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,24.5,24,0.9492,-0.0234,-0.0098,,56.2,120,5992,24.25,-2160,-1212,0.0351,957,FINAL_APPROACH
3411,120,120,5980,5982,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,3897,24.5,24,1.0039,-0.0215,0.0098,35.156,56.6,120,5981,24.25,-1320,-1308,0.0547,946,FINAL_APPROACH
3412,119,120,5964,5970,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,25,24,1.0156,-0.0176,-0.0137,,56.2,119.5,5967,24.5,-1680,-1284,0.0117,932,FINAL_APPROACH
3413,119,120,5956,5958,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,15,37,17,,24.5,24,0.9766,-0.0156,-0.0293,35.156,55.6,119.5,5957,24.25,-1200,-1308,-0.039,922,FINAL_APPROACH
3414,121,122,5946,5944,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,24.5,24,0.9844,-0.0254,-0.0078,,55.7,121.5,5945,24.25,-1440,-1260,0.0078,910,FINAL_APPROACH
3415,120,121,5928,5932,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,3901,24.5,24.5,1.0313,-0.0098,0.0078,35.156,56.2,120.5,5930,24.5,-1800,-1404,0.0469,895,FINAL_APPROACH
3416,120,121,5922,5924,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,24.5,24,0.9766,-0.0273,-0.0176,,56.3,120.5,5923,24.25,-840,-1332,-0.0547,888,FINAL_APPROACH
3417,122,122,5910,5910,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,19,37,17,,25,24,1.0117,-0.0215,-0.002,35.156,56.9,122,5910,24.5,-1560,-1356,0.0351,875,FINAL_APPROACH
3418,121,122,5898,5906,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,24.5,24,1.0117,-0.0195,0.0156,,57,121.5,5902,24.25,-960,-1344,0,867,FINAL_APPROACH
3419,121,122,5892,5894,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,3905,23.5,23,0.9531,-0.0293,-0.0078,35.156,56.8,121.5,5893,23.25,-1080,-1344,-0.0586,858,FINAL_APPROACH
3420,122,122,5880,5882,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,22.5,22,0.9883,-0.0313,0,,56.9,122,5881,22.25,-1440,-1332,0.0352,846,FINAL_APPROACH
3421,121,122,5868,5868,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,23,37,17,,20,19,0.9961,-0.041,0.0059,35.156,57.1,121.5,5868,19.5,-1560,-1308,0.0078,833,FINAL_APPROACH
3422,121,121,5856,5854,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,19,17,0.9961,-0.043,-0.002,,57.2,121,5855,18,-1560,-1356,0,820,FINAL_APPROACH
3423,121,121,5844,5846,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,3909,18.5,16.5,0.9922,-0.041,0,35.156,57.4,121,5845,17.5,-1200,-1380,-0.0039,810,FINAL_APPROACH
3424,119,120,5832,5836,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,18.5,16,0.9805,-0.0449,0.0098,,57,119.5,5834,17.25,-1320,-1488,-0.0117,799,FINAL_APPROACH
3425,119,119,5820,5822,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,27,37,17,,18,15.5,0.9688,-0.0449,-0.002,35.156,56.3,119,5821,16.75,-1560,-1500,-0.0117,786,FINAL_APPROACH
3426,118,118,5810,5810,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,18,16,0.9727,-0.0371,0.0039,,56.4,118,5810,17,-1320,-1464,0.0039,775,FINAL_APPROACH
3427,118,119,5796,5794,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,3913,17.5,16,0.9844,-0.0371,0.0059,35.156,56.8,118.5,5795,16.75,-1800,-1476,0.0117,760,FINAL_APPROACH
3428,118,119,5778,5778,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,18,15.5,1.0391,-0.0371,0.0098,,56.9,118.5,5778,16.75,-2040,-1464,0.0547,743,FINAL_APPROACH
3429,117,118,5766,5770,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,31,37,17,,18.5,17,0.9883,-0.0313,0.0137,35.156,56.8,117.5,5768,17.75,-1200,-1428,-0.0508,733,FINAL_APPROACH
3430,117,117,5758,5760,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,20,18.5,0.9961,-0.0234,-0.0117,,56.5,117,5759,19.25,-1080,-1440,0.0078,724,FINAL_APPROACH
3431,116,117,5744,5746,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,3917,20,19,1.0195,-0.0234,-0.0215,35.156,56.5,116.5,5745,19.5,-1680,-1416,0.0234,710,FINAL_APPROACH
3432,115,117,5728,5738,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,20,19,1.0508,-0.0156,0.0078,,56.8,116,5733,19.5,-1440,-1356,0.0313,698,FINAL_APPROACH
3433,118,119,5726,5726,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,35,37,17,,20,19,0.9961,-0.0293,0.0039,35.156,56.8,118.5,5726,19.5,-840,-1356,-0.0547,691,FINAL_APPROACH
3434,117,118,5712,5716,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,20.5,19.5,1,-0.0234,0.0059,,57,117.5,5714,20,-1440,-1260,0.0039,679,FINAL_APPROACH
3435,117,117,5700,5706,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,3921,22.5,21,1.0039,-0.0098,0.0117,35.156,57.2,117,5703,21.75,-1320,-1176,0.0039,668,FINAL_APPROACH
3436,117,119,5694,5700,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,23,22.5,1.0156,-0.0117,-0.0137,,57.1,118,5697,22.75,-720,-1092,0.0117,662,FINAL_APPROACH
3437,117,117,5680,5684,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,39,37,17,,23.5,23.5,1.0469,-0.0039,0.0195,35.156,57.1,117,5682,23.5,-1800,-1008,0.0313,647,FINAL_APPROACH
3438,117,117,5670,5676,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,23.5,23.5,1.0664,-0.0039,0.002,,57.5,117,5673,23.5,-1080,-912,0.0195,638,FINAL_APPROACH
3439,117,118,5668,5672,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,3925,24,23.5,1.0039,-0.0059,0.0273,35.156,57.6,117.5,5670,23.75,-360,-924,-0.0625,635,FINAL_APPROACH
3440,117,118,5666,5670,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,24,23.5,0.9609,-0.0059,-0.0078,,56.9,117.5,5668,23.75,-240,-888,-0.043,633,FINAL_APPROACH
3441,117,117,5660,5662,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,43,37,17,,24,23.5,0.9883,-0.0059,-0.0117,35.156,56.8,117,5661,23.75,-840,-948,0.0274,626,FINAL_APPROACH
3442,117,117,5654,5660,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,24,23.5,0.9492,-0.0137,-0.002,,57,117,5657,23.75,-480,-996,-0.0391,622,FINAL_APPROACH
3443,117,117,5648,5650,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,3929,24,23.5,0.918,-0.0156,0.0176,35.156,57.2,117,5649,23.75,-960,-924,-0.0312,614,FINAL_APPROACH
3444,116,118,5640,5640,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,23.5,23.5,0.9297,-0.0137,0.0117,,57,117,5640,23.5,-1080,-936,0.0117,605,FINAL_APPROACH
3445,115,116,5624,5624,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,47,37,17,,24,24,1.0039,0.002,0.0176,35.156,56.9,115.5,5624,24,-1920,-1032,0.0742,589,FINAL_APPROACH
3446,115,117,5612,5616,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,24,23.5,1.043,-0.0059,0.0098,,56.8,116,5614,23.75,-1200,-1056,0.0391,579,FINAL_APPROACH
3447,116,117,5602,5608,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,3933,25,24,0.9805,0,-0.0215,35.156,56.4,116.5,5605,24.5,-1080,-1140,-0.0625,570,FINAL_APPROACH
3448,117,117,5594,5596,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,26,25,0.9805,0.002,0.0176,,56.7,117,5595,25.5,-1200,-1164,0,560,FINAL_APPROACH
3449,117,118,5582,5586,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,51,37,17,,26.5,26,1.0313,0.002,-0.0176,35.156,56.4,117.5,5584,26.25,-1320,-1128,0.0508,549,FINAL_APPROACH
3450,117,117,5580,5580,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,27,26.5,0.9727,0,-0.0059,,56.6,117,5580,26.75,-480,-1164,-0.0586,545,FINAL_APPROACH
3451,115,115,5564,5568,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,3937,26.5,27,1.0781,0.0137,0.0059,35.156,56.9,115,5566,26.75,-1680,-1056,0.1054,531,FINAL_APPROACH
3452,117,119,5556,5564,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,26.5,26.5,1.0039,0,-0.0059,,56.7,118,5560,26.5,-720,-984,-0.0742,525,FINAL_APPROACH
3453,118,119,5554,5556,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,55,37,17,,26.5,27,0.9609,-0.002,0,35.156,56.9,118.5,5555,26.75,-600,-1068,-0.043,520,FINAL_APPROACH
3454,117,117,5542,5544,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,26.5,26.5,0.9922,-0.002,0.0117,,57,117,5543,26.5,-1440,-1068,0.0313,508,FINAL_APPROACH
3455,116,117,5532,5540,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,3941,26.5,26.5,0.9805,-0.0078,0.0059,35.156,57.1,116.5,5536,26.5,-840,-1044,-0.0117,501,FINAL_APPROACH
3456,118,119,5530,5534,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,26,26,0.9453,-0.0156,-0.0117,,56.3,118.5,5532,26,-480,-1104,-0.0352,497,FINAL_APPROACH
3457,118,118,5514,5518,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,59,37,17,,26.5,26,1.0156,0,0.0137,35.156,56.1,118,5516,26.25,-1920,-984,0.0703,481,FINAL_APPROACH
3458,118,117,5504,5508,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,26,25.5,1.0039,-0.0039,0,,55.9,117.5,5506,25.75,-1200,-1080,-0.0117,471,FINAL_APPROACH
3459,118,118,5496,5498,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,3945,26,25,1.0117,-0.0117,-0.0254,35.156,55.3,118,5497,25.5,-1080,-1104,0.0078,462,FINAL_APPROACH
3460,118,119,5486,5490,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,26,25.5,1.0156,-0.0059,0.0078,,55.7,118.5,5488,25.75,-1080,-1068,0.0039,453,FINAL_APPROACH
3461,118,119,5482,5486,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,3,38,17,,26,25.5,0.9727,-0.0098,0.0039,35.156,55.5,118.5,5484,25.75,-480,-1176,-0.0429,449,FINAL_APPROACH
3462,118,118,5468,5472,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,25.5,25.5,0.9727,0,-0.002,,55.2,118,5470,25.5,-1680,-1260,0,435,FINAL_APPROACH
3463,119,120,5462,5464,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,3949,26,25,0.9922,-0.0137,0.0039,35.156,55.5,119.5,5463,25.5,-840,-1140,0.0195,428,FINAL_APPROACH
3464,118,119,5452,5456,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,25.5,25,0.9531,-0.0195,0.0234,,55.8,118.5,5454,25.25,-1080,-1140,-0.0391,419,FINAL_APPROACH
3465,117,117,5438,5438,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,7,38,17,,25.5,25,1.0234,-0.0039,-0.0234,35.156,55.9,117,5438,25.25,-1920,-1200,0.0703,403,FINAL_APPROACH
3466,117,119,5426,5428,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,25.5,24.5,1.0313,-0.0098,-0.002,,56.1,118,5427,25,-1320,-1188,0.0079,392,FINAL_APPROACH
3467,118,119,5418,5424,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,3953,25.5,25,1.0117,0,-0.002,35.156,56.6,118.5,5421,25.25,-720,-1236,-0.0196,386,FINAL_APPROACH
3468,118,118,5410,5412,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,25.5,24,0.9961,-0.0039,0.0391,,57,118,5411,24.75,-1200,-1164,-0.0156,376,FINAL_APPROACH
3469,116,119,5394,5400,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,11,38,17,,25,24.5,1.0391,-0.0039,0.002,35.156,56.8,117.5,5397,24.75,-1680,-1164,0.043,362,FINAL_APPROACH
3470,118,119,5386,5392,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,25.5,24.5,1.0156,0,-0.0137,,57.1,118.5,5389,25,-960,-1164,-0.0235,354,FINAL_APPROACH
3471,117,119,5378,5384,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,3957,25.5,25,0.9922,-0.0117,0.0156,35.156,57.8,118,5381,25.25,-960,-1056,-0.0234,346,FINAL_APPROACH
3472,118,120,5370,5376,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,25.5,25,1.0156,-0.0059,0.041,,57.7,119,5373,25.25,-960,-1056,0.0234,338,FINAL_APPROACH
3473,120,121,5364,5368,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,15,38,17,,25.5,25,0.9805,-0.0156,0.0078,35.156,57.2,120.5,5366,25.25,-840,-1140,-0.0351,331,FINAL_APPROACH
3474,120,121,5354,5360,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,25.5,25,0.9805,-0.0156,-0.0039,,57.1,120.5,5357,25.25,-1080,-1092,0,322,FINAL_APPROACH
3475,120,121,5348,5352,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,3961,25.5,25.5,0.9844,-0.0234,0,35.156,57.2,120.5,5350,25.5,-840,-1020,0.0039,315,FINAL_APPROACH
3476,120,121,5338,5340,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,26,25,0.9805,-0.0117,0.0176,,57.2,120.5,5339,25.5,-1320,-1056,-0.0039,304,FINAL_APPROACH
3477,120,120,5324,5328,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,19,38,17,,25.5,25,1.0469,-0.0176,-0.0176,35.156,56.8,120,5326,25.25,-1560,-1092,0.0664,291,FINAL_APPROACH
3478,120,121,5318,5322,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,25.5,24.5,0.9883,-0.0137,0,,56.4,120.5,5320,25,-720,-1104,-0.0586,285,FINAL_APPROACH
3479,122,122,5312,5312,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,3965,25.5,24,0.9883,-0.0215,-0.0137,35.156,56.2,122,5312,24.75,-960,-1116,0,277,FINAL_APPROACH
3480,121,122,5300,5302,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,25.5,24,0.9766,-0.0215,0.0059,,56.1,121.5,5301,24.75,-1320,-1140,-0.0117,266,FINAL_APPROACH
3481,121,121,5290,5290,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,23,38,17,,25.5,24,1.0078,-0.0215,-0.043,35.156,55.7,121,5290,24.75,-1320,-1200,0.0312,255,FINAL_APPROACH
3482,121,122,5280,5282,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,25,24,0.9922,-0.0293,-0.0039,,55.6,121.5,5281,24.5,-1080,-1236,-0.0156,246,FINAL_APPROACH
3483,121,121,5272,5274,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,3969,25,24,0.9727,-0.0254,0,35.156,55.6,121,5273,24.5,-960,-1188,-0.0195,238,FINAL_APPROACH
3484,121,122,5260,5264,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,24,23.5,0.9805,-0.0352,0,,55.9,121.5,5262,23.75,-1320,-1236,0.0078,227,FINAL_APPROACH
3485,122,122,5250,5250,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,27,38,17,,23.5,23,0.9727,-0.0293,0,35.156,55.4,122,5250,23.25,-1440,-1320,-0.0078,215,FINAL_APPROACH
3486,121,121,5236,5236,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,23.5,22.5,1.0195,-0.0332,-0.0059,,54.8,121,5236,23,-1680,-1332,0.0468,201,FINAL_APPROACH
3487,121,122,5226,5228,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,3973,23.5,22.5,1,-0.0293,-0.0234,35.156,54.8,121.5,5227,23,-1080,-1332,-0.0195,192,FINAL_APPROACH
3488,121,122,5216,5218,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,23,22,0.957,-0.0313,0.0059,,55.3,121.5,5217,22.5,-1200,-1416,-0.043,182,FINAL_APPROACH
3489,121,121,5202,5202,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,31,38,17,,23,21.5,1.0195,-0.0254,0.0117,35.156,54.8,121,5202,22.25,-1800,-1416,0.0625,167,FINAL_APPROACH
3490,121,122,5188,5192,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,22.5,21,1,-0.0352,0.0039,,54.8,121.5,5190,21.75,-1440,-1404,-0.0195,155,FINAL_APPROACH
3491,121,122,5178,5180,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,3977,22,19.5,0.9805,-0.0371,0.0039,35.156,55.2,121.5,5179,20.75,-1320,-1404,-0.0195,144,FINAL_APPROACH
3492,121,122,5162,5164,DISENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,22,20,1.0391,-0.0293,0.0117,,55.2,121.5,5163,21,-1920,-1392,0.0586,128,FINAL_APPROACH
