Sample,Time(sec),Time(min),RawValue,TextValue,Units,SessionNum,SessionID,SessionType,Phase
1804,7212,120.2,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1805,7216,120.27,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1806,7220,120.33,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1807,7224,120.4,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1808,7228,120.47,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1809,7232,120.53,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1810,7236,120.6,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1811,7240,120.67,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1812,7244,120.73,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1813,7248,120.8,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1814,7252,120.87,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1815,7256,120.93,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1816,7260,121,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1817,7264,121.07,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1818,7268,121.13,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1819,7272,121.2,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1820,7276,121.27,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1821,7280,121.33,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1822,7284,121.4,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1823,7288,121.47,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1824,7292,121.53,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1825,7296,121.6,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1826,7300,121.67,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1827,7304,121.73,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1828,7308,121.8,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1829,7312,121.87,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1830,7316,121.93,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1831,7320,122,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1832,7324,122.07,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1833,7328,122.13,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1834,7332,122.2,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1835,7336,122.27,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1836,7340,122.33,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1837,7344,122.4,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1838,7348,122.47,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1839,7352,122.53,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1840,7356,122.6,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1841,7360,122.67,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1842,7364,122.73,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1843,7368,122.8,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1844,7372,122.87,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1845,7376,122.93,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1846,7380,123,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1847,7384,123.07,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1848,7388,123.13,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1849,7392,123.2,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1850,7396,123.27,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1851,7400,123.33,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1852,7404,123.4,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1853,7408,123.47,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1854,7412,123.53,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1855,7416,123.6,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1856,7420,123.67,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1857,7424,123.73,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1858,7428,123.8,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1859,7432,123.87,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1860,7436,123.93,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1861,7440,124,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1862,7444,124.07,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1863,7448,124.13,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1864,7452,124.2,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1865,7456,124.27,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1866,7460,124.33,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1867,7464,124.4,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1868,7468,124.47,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1869,7472,124.53,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1870,7476,124.6,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1871,7480,124.67,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1872,7484,124.73,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1873,7488,124.8,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1874,7492,124.87,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1875,7496,124.93,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1876,7500,125,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1877,7504,125.07,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1878,7508,125.13,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1879,7512,125.2,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1880,7516,125.27,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1881,7520,125.33,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1882,7524,125.4,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1883,7528,125.47,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1884,7532,125.53,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1885,7536,125.6,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1886,7540,125.67,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1887,7544,125.73,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1888,7548,125.8,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1889,7552,125.87,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1890,7556,125.93,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1891,7560,126,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1892,7564,126.07,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1893,7568,126.13,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1894,7572,126.2,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1895,7576,126.27,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1896,7580,126.33,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1897,7584,126.4,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1898,7588,126.47,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1899,7592,126.53,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1900,7596,126.6,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1901,7600,126.67,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1902,7604,126.73,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1903,7608,126.8,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1904,7612,126.87,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1905,7616,126.93,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1906,7620,127,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1907,7624,127.07,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1908,7628,127.13,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1909,7632,127.2,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1910,7636,127.27,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1911,7640,127.33,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1912,7644,127.4,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1913,7648,127.47,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1914,7652,127.53,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1915,7656,127.6,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1916,7660,127.67,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1917,7664,127.73,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1918,7668,127.8,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1919,7672,127.87,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1920,7676,127.93,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1921,7680,128,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1922,7684,128.07,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1923,7688,128.13,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1924,7692,128.2,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1925,7696,128.27,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1926,7700,128.33,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1927,7704,128.4,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1928,7708,128.47,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1929,7712,128.53,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1930,7716,128.6,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1931,7720,128.67,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1932,7724,128.73,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1933,7728,128.8,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1934,7732,128.87,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1935,7736,128.93,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1936,7740,129,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1937,7744,129.07,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1938,7748,129.13,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1939,7752,129.2,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1940,7756,129.27,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1941,7760,129.33,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1942,7764,129.4,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1943,7768,129.47,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1944,7772,129.53,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1945,7776,129.6,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1946,7780,129.67,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1947,7784,129.73,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1948,7788,129.8,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1949,7792,129.87,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1950,7796,129.93,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1951,7800,130,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1952,7804,130.07,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1953,7808,130.13,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1954,7812,130.2,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1955,7816,130.27,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1956,7820,130.33,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1957,7824,130.4,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1958,7828,130.47,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1959,7832,130.53,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1960,7836,130.6,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1961,7840,130.67,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1962,7844,130.73,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1963,7848,130.8,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1964,7852,130.87,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1965,7856,130.93,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1966,7860,131,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1967,7864,131.07,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1968,7868,131.13,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1969,7872,131.2,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1970,7876,131.27,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1971,7880,131.33,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1972,7884,131.4,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1973,7888,131.47,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1974,7892,131.53,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1975,7896,131.6,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1976,7900,131.67,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1977,7904,131.73,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1978,7908,131.8,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1979,7912,131.87,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1980,7916,131.93,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1981,7920,132,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1982,7924,132.07,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1983,7928,132.13,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1984,7932,132.2,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1985,7936,132.27,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1986,7940,132.33,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1987,7944,132.4,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1988,7948,132.47,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1989,7952,132.53,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1990,7956,132.6,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1991,7960,132.67,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1992,7964,132.73,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1993,7968,132.8,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1994,7972,132.87,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1995,7976,132.93,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1996,7980,133,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1997,7984,133.07,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1998,7988,133.13,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
1999,7992,133.2,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
2000,7996,133.27,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
2001,8000,133.33,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
2002,8004,133.4,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
2003,8008,133.47,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
2004,8012,133.53,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
2005,8016,133.6,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
2006,8020,133.67,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
2007,8024,133.73,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
2008,8028,133.8,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
2009,8032,133.87,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
2010,8036,133.93,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
2011,8040,134,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
2012,8044,134.07,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
2013,8048,134.13,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
2014,8052,134.2,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
2015,8056,134.27,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
2016,8060,134.33,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
2017,8064,134.4,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
2018,8068,134.47,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
2019,8072,134.53,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
2020,8076,134.6,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
2021,8080,134.67,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
2022,8084,134.73,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
2023,8088,134.8,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
2024,8092,134.87,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
2025,8096,134.93,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
2026,8100,135,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
2027,8104,135.07,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
2028,8108,135.13,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
2029,8112,135.2,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
2030,8116,135.27,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
2031,8120,135.33,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
2032,8124,135.4,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
2033,8128,135.47,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
2034,8132,135.53,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
2035,8136,135.6,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
2036,8140,135.67,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
2037,8144,135.73,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
2038,8148,135.8,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
2039,8152,135.87,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
2040,8156,135.93,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
2041,8160,136,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
2042,8164,136.07,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
2043,8168,136.13,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
2044,8172,136.2,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
2045,8176,136.27,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
2046,8180,136.33,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
2047,8184,136.4,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
2048,8188,136.47,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
2049,8192,136.53,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
2050,8196,136.6,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
2051,8200,136.67,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
2052,8204,136.73,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
2053,8208,136.8,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
2054,8212,136.87,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
2055,8216,136.93,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
2056,8220,137,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
2057,8224,137.07,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
2058,8228,137.13,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
2059,8232,137.2,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
2060,8236,137.27,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
2061,8240,137.33,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
2062,8244,137.4,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
2063,8248,137.47,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
2064,8252,137.53,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
2065,8256,137.6,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
2066,8260,137.67,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
2067,8264,137.73,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
2068,8268,137.8,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
2069,8272,137.87,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
2070,8276,137.93,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
2071,8280,138,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
2072,8284,138.07,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
2073,8288,138.13,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
2074,8292,138.2,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
2075,8296,138.27,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
2076,8300,138.33,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
2077,8304,138.4,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
2078,8308,138.47,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
2079,8312,138.53,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
2080,8316,138.6,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
2081,8320,138.67,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
2082,8324,138.73,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
2083,8328,138.8,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
2084,8332,138.87,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
2085,8336,138.93,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
2086,8340,139,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
2087,8344,139.07,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
2088,8348,139.13,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
2089,8352,139.2,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
2090,8356,139.27,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
2091,8360,139.33,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
2092,8364,139.4,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
2093,8368,139.47,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
2094,8372,139.53,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
2095,8376,139.6,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
2096,8380,139.67,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
2097,8384,139.73,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
2098,8388,139.8,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
2099,8392,139.87,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
2100,8396,139.93,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
2101,8400,140,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
2102,8404,140.07,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
2103,8408,140.13,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
2104,8412,140.2,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
2105,8416,140.27,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
2106,8420,140.33,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
2107,8424,140.4,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
2108,8428,140.47,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
2109,8432,140.53,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
2110,8436,140.6,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
2111,8440,140.67,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
2112,8444,140.73,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
2113,8448,140.8,0,Not OFF,NA,2,FLIGHT_2,FLIGHT,CRUISE
